AuthoritativeLabel,Predicate,Subject ARK,Sample Object,Object Counts
"Sun Valley Lodge (Sun Valley, Idaho)",dams:corporateName,http://library.ucsd.edu/ark:/20775/bb6828258x,http://library.ucsd.edu/dc/object/bb3756700n,1
"Sutro Baths (San Francisco, Calif.)",dams:corporateName,http://library.ucsd.edu/ark:/20775/bb4234378c,http://library.ucsd.edu/dc/object/bb10603279,3
Texas (Battleship),dams:corporateName,http://library.ucsd.edu/ark:/20775/bb1640495d,http://library.ucsd.edu/dc/object/bb4405171t,1
"U.S. Grant Hotel (San Diego, Calif.)",dams:corporateName,http://library.ucsd.edu/ark:/20775/bb9046708v,http://library.ucsd.edu/dc/object/bb1606393w,11
"University of California, Berkeley",dams:corporateName,http://library.ucsd.edu/ark:/20775/bb6486959n,http://library.ucsd.edu/dc/object/bb31082207,1
University of San Diego,dams:corporateName,http://library.ucsd.edu/ark:/20775/bb38930774,http://library.ucsd.edu/dc/object/bb4780579r,6
University of Southern California. Library,dams:corporateName,http://library.ucsd.edu/ark:/20775/bb1299197b,http://library.ucsd.edu/dc/object/bb7647456r,1
West Virginia (Armored cruiser),dams:corporateName,http://library.ucsd.edu/ark:/20775/bb8739538c,http://library.ucsd.edu/dc/object/bb9388155d,1
Österreichische Galerie Belvedere,dams:corporateName,http://library.ucsd.edu/ark:/20775/bb14698154,http://library.ucsd.edu/dc/object/bb27667567,1
Râja-Yoga College,dams:corporateName,http://library.ucsd.edu/ark:/20775/bb90460165,http://library.ucsd.edu/dc/object/bb1639804p,1
"Au Bon Marché (Paris, France)",dams:corporateName,http://library.ucsd.edu/ark:/20775/bb7134719c,http://library.ucsd.edu/dc/object/bb97285957,1
Apollo Consolidated Mining Company,dams:corporateName,http://library.ucsd.edu/ark:/20775/bb2084378z,http://library.ucsd.edu/dc/object/bb41312109,1
Alaska Commercial Company,dams:corporateName,http://library.ucsd.edu/ark:/20775/bb3381317n,http://library.ucsd.edu/dc/object/bb41312109,1
Vermilion Sea Expedition (1959),dams:corporateName,http://library.ucsd.edu/ark:/20775/bb5223345w,http://library.ucsd.edu/dc/object/bb6383304c,202
Confederate States of America. Army,dams:corporateName,http://library.ucsd.edu/ark:/20775/bb9831899g,http://library.ucsd.edu/dc/object/bb4848920m,6
"United States Capitol (Washington, D.C.)",dams:corporateName,http://library.ucsd.edu/ark:/20775/bb72380202,http://library.ucsd.edu/dc/object/bb46100094,1
"Jensen, David",dams:name,http://library.ucsd.edu/ark:/20775/bb75441978,http://library.ucsd.edu/dc/object/bb47109838,1
U.S. Army,dams:name,http://library.ucsd.edu/ark:/20775/bb5837699t,http://library.ucsd.edu/dc/object/bb4915764p,1
"Huffer, Robert",dams:name,http://library.ucsd.edu/ark:/20775/bb0376897h,http://library.ucsd.edu/dc/object/bb4233166j,1
Diada Internacional de la Dona Antifeixista,22-rdf-syntax-ns:first,http://library.ucsd.edu/ark:/20775/bb9899084d,http://library.ucsd.edu/dc/object/bb6383695k,1
X Seminario : los partidos y una nueva sociedad (2006 : Mexico),dams:name,http://library.ucsd.edu/ark:/20775/bb0752248w,http://library.ucsd.edu/dc/object/bb5803311p,2
Deep Sea Drilling Project,dams:name,http://library.ucsd.edu/ark:/20775/bb8124392r,http://library.ucsd.edu/dc/object/bb9693963s,291
SIO Photographic Laboratory,dams:name,http://library.ucsd.edu/ark:/20775/bb55305140,http://library.ucsd.edu/dc/object/bb74413564,6891
Scripps Institution of Oceanography,dams:name,http://library.ucsd.edu/ark:/20775/bb9080033m,http://library.ucsd.edu/dc/object/bb74072533,942
Japanese News Service,dams:name,http://library.ucsd.edu/ark:/20775/bb1332521t,http://library.ucsd.edu/dc/object/bb98304757,106
Harmon Craig,dams:name,http://library.ucsd.edu/ark:/20775/bb6144851p,http://library.ucsd.edu/dc/object/bb6247075q,10
"Hubbs, Carl L. (Carl Leavitt), 1894-1979",dams:name,http://library.ucsd.edu/ark:/20775/bb4540743w,http://library.ucsd.edu/dc/object/bb5052281b,291
"Phinney, Alan",dams:name,http://library.ucsd.edu/ark:/20775/bb41994407,http://library.ucsd.edu/dc/object/bb8908966q,144
"Michaelsen, Randolph",dams:name,http://library.ucsd.edu/ark:/20775/bb6452020q,http://library.ucsd.edu/dc/object/bb0751900j,12
"Miller, Frank, 1903-1990",dams:name,http://library.ucsd.edu/ark:/20775/bb31755420,http://library.ucsd.edu/dc/object/bb7714416s,88
"Ohre, Frithjof Frockney, 1910-2003",dams:name,http://library.ucsd.edu/ark:/20775/bb4131183s,http://library.ucsd.edu/dc/object/bb3960124k,21
"Craig, Harmon",dams:name,http://library.ucsd.edu/ark:/20775/bb7339404q,http://library.ucsd.edu/dc/object/bb6144392w,81
"Arthur, Robert Siple",dams:name,http://library.ucsd.edu/ark:/20775/bb7646572p,http://library.ucsd.edu/dc/object/bb99328688,61
Claude M. Adams,dams:name,http://library.ucsd.edu/ark:/20775/bb5667033k,http://library.ucsd.edu/dc/object/bb2936467f,166
"Shor, Elizabeth Noble, 1930-",dams:name,http://library.ucsd.edu/ark:/20775/bb9830891x,http://library.ucsd.edu/dc/object/bb9932825s,51
"LaFond, Eugene Cecil, 1909-",dams:name,http://library.ucsd.edu/ark:/20775/bb33803224,http://library.ucsd.edu/dc/object/bb40966386,6
"Morita, Richard Y.",dams:name,http://library.ucsd.edu/ark:/20775/bb2083381d,http://library.ucsd.edu/dc/object/bb88747890,81
Nova Expedition,dams:name,http://library.ucsd.edu/ark:/20775/bb6178984x,http://library.ucsd.edu/dc/object/bb9967001c,21
Paul Kuykendall Dayton,dams:name,http://library.ucsd.edu/ark:/20775/bb16396923,http://library.ucsd.edu/dc/object/bb3141248z,142
"Jones, Alan Churchill, 1927-",dams:name,http://library.ucsd.edu/ark:/20775/bb29366329,http://library.ucsd.edu/dc/object/bb3209214k,358
"Lawson, Jan B., 1931-",dams:name,http://library.ucsd.edu/ark:/20775/bb0001454g,http://library.ucsd.edu/dc/object/bb7236555h,256
"Kieckhefer, Robert Mariner, 1952-",dams:name,http://library.ucsd.edu/ark:/20775/bb61448526,http://library.ucsd.edu/dc/object/bb74072046,190
"Reid, Joseph L.",dams:name,http://library.ucsd.edu/ark:/20775/bb0308623b,http://library.ucsd.edu/dc/object/bb9966996x,40
"Estación de Biologica Maritima, Santander, Spain",dams:name,http://library.ucsd.edu/ark:/20775/bb83291735,http://library.ucsd.edu/dc/object/bb9045447h,16
"Thorp, Eldon Marion, 1907-",dams:name,http://library.ucsd.edu/ark:/20775/bb7987875j,http://library.ucsd.edu/dc/object/bb0956640w,18
"Barber, L. D.",dams:name,http://library.ucsd.edu/ark:/20775/bb2834242t,http://library.ucsd.edu/dc/object/bb4028334z,6
"Williams, Milo Woodbridge, 1917-",dams:name,http://library.ucsd.edu/ark:/20775/bb47455228,http://library.ucsd.edu/dc/object/bb6656395c,297
"Deep Sea Drilling Project, Photo by Larry Lauve",dams:name,http://library.ucsd.edu/ark:/20775/bb2765985n,http://library.ucsd.edu/dc/object/bb1161458g,13
"LaFond, Eugene Cecil, 1909-2002",dams:name,http://library.ucsd.edu/ark:/20775/bb8909384c,http://library.ucsd.edu/dc/object/bb20147102,178
Michael Mullin,dams:name,http://library.ucsd.edu/ark:/20775/bb1161873n,http://library.ucsd.edu/dc/object/bb6520117p,8
"Global Marine, Inc.",dams:name,http://library.ucsd.edu/ark:/20775/bb0820573g,http://library.ucsd.edu/dc/object/bb0683638d,4
Margaret Kerstina Lindberg Johnson,dams:name,http://library.ucsd.edu/ark:/20775/bb9523722f,http://library.ucsd.edu/dc/object/bb5632739m,1
"Dill, Robert Floyd, 1927-",dams:name,http://library.ucsd.edu/ark:/20775/bb7544183q,http://library.ucsd.edu/dc/object/bb06494619,14
"Sotelo, Victor, S.",dams:name,http://library.ucsd.edu/ark:/20775/bb6827455v,http://library.ucsd.edu/dc/object/bb2731204b,1
"Arthur, Robert Siple, 1916-",dams:name,http://library.ucsd.edu/ark:/20775/bb42677064,http://library.ucsd.edu/dc/object/bb6246827h,47
"Jackson, Philip E.",dams:name,http://library.ucsd.edu/ark:/20775/bb80902652,http://library.ucsd.edu/dc/object/bb77484990,1
Gordon Robilliard,dams:name,http://library.ucsd.edu/ark:/20775/bb6725064v,http://library.ucsd.edu/dc/object/bb99331184,21
"Barr, Edward Sheldon, 1933-",dams:name,http://library.ucsd.edu/ark:/20775/bb0888832z,http://library.ucsd.edu/dc/object/bb99328206,137
"Fitch, Herbert R. (Herbert Richardson), 1868-1958",dams:name,http://library.ucsd.edu/ark:/20775/bb0547536q,http://library.ucsd.edu/dc/object/bb9318481g,20
"Shipek, C. J.",dams:name,http://library.ucsd.edu/ark:/20775/bb66909356,http://library.ucsd.edu/dc/object/bb9762223h,107
"North, Wheeler J.",dams:name,http://library.ucsd.edu/ark:/20775/bb8943515f,http://library.ucsd.edu/dc/object/bb0035172v,22
"Batiz Perez, Guillermo",dams:name,http://library.ucsd.edu/ark:/20775/bb2458815n,http://library.ucsd.edu/dc/object/bb7134216k,1
"McVey, Robert L.",dams:name,http://library.ucsd.edu/ark:/20775/bb9899155x,http://library.ucsd.edu/dc/object/bb9830434s,22
"Erickson, Harry A.",dams:name,http://library.ucsd.edu/ark:/20775/bb1469044g,http://library.ucsd.edu/dc/object/bb9762225j,17
"Walsh, L. W.",dams:name,http://library.ucsd.edu/ark:/20775/bb3004894c,http://library.ucsd.edu/dc/object/bb9932867r,1
"Reid, Freda Mary Hunt",dams:name,http://library.ucsd.edu/ark:/20775/bb0069714g,http://library.ucsd.edu/dc/object/bb6588129s,15
James Barry,dams:name,http://library.ucsd.edu/ark:/20775/bb1025354r,http://library.ucsd.edu/dc/object/bb56668699,1
"University of California, San Diego",dams:name,http://library.ucsd.edu/ark:/20775/bb77830963,http://library.ucsd.edu/dc/object/bb97280463,2
"Deep Sea Drilling Project, Photo by Orrin Russie",dams:name,http://library.ucsd.edu/ark:/20775/bb2254035p,http://library.ucsd.edu/dc/object/bb07177695,7
"Revelle, Roger, 1909-1991",dams:name,http://library.ucsd.edu/ark:/20775/bb3209675s,http://library.ucsd.edu/dc/object/bb3516436n,7
United States Information Service,dams:name,http://library.ucsd.edu/ark:/20775/bb18786032,http://library.ucsd.edu/dc/object/bb58372771,23
"Menard, Henry W. (Henry William), 1920-1986",dams:name,http://library.ucsd.edu/ark:/20775/bb66568037,http://library.ucsd.edu/dc/object/bb98304825,26
Johnson Family,dams:name,http://library.ucsd.edu/ark:/20775/bb24588165,http://library.ucsd.edu/dc/object/bb8192239v,1
"Nishiwaki, Masaharu, 1915-1984",dams:name,http://library.ucsd.edu/ark:/20775/bb47113940,http://library.ucsd.edu/dc/object/bb0888420n,2
"Propp, M. V. (Mikhail Vladimirovich)",dams:name,http://library.ucsd.edu/ark:/20775/bb72370168,http://library.ucsd.edu/dc/object/bb9864563z,89
"Young, Robert William, 1908",dams:name,http://library.ucsd.edu/ark:/20775/bb0752316v,http://library.ucsd.edu/dc/object/bb9557447f,3
"Hessler, Robert Raymond, 1932-",dams:name,http://library.ucsd.edu/ark:/20775/bb7851353b,http://library.ucsd.edu/dc/object/bb6554005h,5
"Williams, Paul",dams:name,http://library.ucsd.edu/ark:/20775/bb55646456,http://library.ucsd.edu/dc/object/bb7373121t,2
Government of Fiji,dams:name,http://library.ucsd.edu/ark:/20775/bb16738256,http://library.ucsd.edu/dc/object/bb3209210h,3
"McAllister, Raymond Francis",dams:name,http://library.ucsd.edu/ark:/20775/bb7066363h,http://library.ucsd.edu/dc/object/bb3004481j,11
Richard Rogers,dams:name,http://library.ucsd.edu/ark:/20775/bb57694253,http://library.ucsd.edu/dc/object/bb64859953,18
"Collison, Jim, Sherman Oaks, California",dams:name,http://library.ucsd.edu/ark:/20775/bb8636346b,http://library.ucsd.edu/dc/object/bb45403297,2
"Naval Air Station (San Diego, Calif.)",dams:name,http://library.ucsd.edu/ark:/20775/bb1503177h,http://library.ucsd.edu/dc/object/bb4745062z,1
"LaFond, Eugene Cecil, 1909-, photographer",dams:name,http://library.ucsd.edu/ark:/20775/bb8602216n,http://library.ucsd.edu/dc/object/bb26973088,17
"Larry Lauve, Deep Sea Drilling Project",dams:name,http://library.ucsd.edu/ark:/20775/bb6963974r,http://library.ucsd.edu/dc/object/bb8158108d,2
"Williams, MiloWoodbridge, 1917-",dams:name,http://library.ucsd.edu/ark:/20775/bb2765987p,http://library.ucsd.edu/dc/object/bb6246831w,2
"Hulsmann, J.",dams:name,http://library.ucsd.edu/ark:/20775/bb1742084s,http://library.ucsd.edu/dc/object/bb0137565w,2
"Stoye, Frederick Hans, 1887-",dams:name,http://library.ucsd.edu/ark:/20775/bb23564276,http://library.ucsd.edu/dc/object/bb92843606,20
"Fisher, Robert Lloyd, 1925-",dams:name,http://library.ucsd.edu/ark:/20775/bb3004896d,http://library.ucsd.edu/dc/object/bb9728049n,51
"Steckel, George",dams:name,http://library.ucsd.edu/ark:/20775/bb3209677t,http://library.ucsd.edu/dc/object/bb6144395f,4
"Mohr, Erma",dams:name,http://library.ucsd.edu/ark:/20775/bb4199443s,http://library.ucsd.edu/dc/object/bb6212704r,4
"Shepard, Francis Parker, 1897-",dams:name,http://library.ucsd.edu/ark:/20775/bb1605568h,http://library.ucsd.edu/dc/object/bb9864614h,16
"Brown, John C.",dams:name,http://library.ucsd.edu/ark:/20775/bb5769426m,http://library.ucsd.edu/dc/object/bb78509387,17
"Kofoid, Charles Atwood, 1865-1947",dams:name,http://library.ucsd.edu/ark:/20775/bb4984435n,http://library.ucsd.edu/dc/object/bb37212179,19
Harvard University,dams:name,http://library.ucsd.edu/ark:/20775/bb55646477,http://library.ucsd.edu/dc/object/bb4779244q,1
"Sullivan, Jeremiah",dams:name,http://library.ucsd.edu/ark:/20775/bb1673826q,http://library.ucsd.edu/dc/object/bb3004438r,32
Jo P. Griffith,dams:name,http://library.ucsd.edu/ark:/20775/bb8090268m,http://library.ucsd.edu/dc/object/bb6553951g,17
"Wiener, Leigh",dams:name,http://library.ucsd.edu/ark:/20775/bb37557578,http://library.ucsd.edu/dc/object/bb32092200,4
"Bradner, Marjorie, 1918-",dams:name,http://library.ucsd.edu/ark:/20775/bb2083384z,http://library.ucsd.edu/dc/object/bb41307277,23
"Breitfuss, L. L.",dams:name,http://library.ucsd.edu/ark:/20775/bb5905944j,http://library.ucsd.edu/dc/object/bb57690107,1
"U.S. Navy Electronics Laboratory (San Diego, Calif.)",dams:name,http://library.ucsd.edu/ark:/20775/bb8158525m,http://library.ucsd.edu/dc/object/bb4676856b,3
"Dietz, Robert S. (Robert Sinclair), 1914-",dams:name,http://library.ucsd.edu/ark:/20775/bb32779372,http://library.ucsd.edu/dc/object/bb87041904,4
"Walker, Lewis Wayne",dams:name,http://library.ucsd.edu/ark:/20775/bb8124397b,http://library.ucsd.edu/dc/object/bb9216140h,3
"Paul Calvert, Time Staff",dams:name,http://library.ucsd.edu/ark:/20775/bb16396965,http://library.ucsd.edu/dc/object/bb7304865q,1
"Barber, L.D.",dams:name,http://library.ucsd.edu/ark:/20775/bb6486160w,http://library.ucsd.edu/dc/object/bb0785983r,6
"O'Reilly, John",dams:name,http://library.ucsd.edu/ark:/20775/bb6759196k,http://library.ucsd.edu/dc/object/bb9830481n,7
United States Navy,dams:name,http://library.ucsd.edu/ark:/20775/bb7714836j,http://library.ucsd.edu/dc/object/bb94209259,6
"Sefton, Joseph W., Jr.",dams:name,http://library.ucsd.edu/ark:/20775/bb12642674,http://library.ucsd.edu/dc/object/bb3550560g,1
"Scheffer, Victor B.",dams:name,http://library.ucsd.edu/ark:/20775/bb2834245c,http://library.ucsd.edu/dc/object/bb7338993c,5
"Erickson, Jimmy (Harry A.), 1884-1962",dams:name,http://library.ucsd.edu/ark:/20775/bb08888361,http://library.ucsd.edu/dc/object/bb5495970m,1
"Bleitz, Don",dams:name,http://library.ucsd.edu/ark:/20775/bb68957153,http://library.ucsd.edu/dc/object/bb30727408,2
"Jacobs, Lou, Jr.",dams:name,http://library.ucsd.edu/ark:/20775/bb26977260,http://library.ucsd.edu/dc/object/bb8362894d,1
"Myers, George S.",dams:name,http://library.ucsd.edu/ark:/20775/bb59059452,http://library.ucsd.edu/dc/object/bb0478859s,1
"Parrilla, J.",dams:name,http://library.ucsd.edu/ark:/20775/bb4267710h,http://library.ucsd.edu/dc/object/bb3379909t,1
SIO Marine Physical Laboratory,dams:name,http://library.ucsd.edu/ark:/20775/bb81585264,http://library.ucsd.edu/dc/object/bb1229717h,6
"Finne, Th.",dams:name,http://library.ucsd.edu/ark:/20775/bb06840583,http://library.ucsd.edu/dc/object/bb56324932,1
"Hoban, Therese",dams:name,http://library.ucsd.edu/ark:/20775/bb1196010t,http://library.ucsd.edu/dc/object/bb64516132,4
"Scandinavian Airlines Systems, Inc.",dams:name,http://library.ucsd.edu/ark:/20775/bb3994666k,http://library.ucsd.edu/dc/object/bb3687079r,1
Susan Heller,dams:name,http://library.ucsd.edu/ark:/20775/bb5905946k,http://library.ucsd.edu/dc/object/bb17416245,1
Lawrence D. Ford,dams:name,http://library.ucsd.edu/ark:/20775/bb3277938k,http://library.ucsd.edu/dc/object/bb6690511c,10
"Kelly, Arthur L.",dams:name,http://library.ucsd.edu/ark:/20775/bb5871819w,http://library.ucsd.edu/dc/object/bb5052280t,1
Scripps Institution of Oceanography. Marine Physical Laboratory,dams:name,http://library.ucsd.edu/ark:/20775/bb2936637w,http://library.ucsd.edu/dc/object/bb0649511b,23
SIO Archives Staff,dams:name,http://library.ucsd.edu/ark:/20775/bb09229671,http://library.ucsd.edu/dc/object/bb32092174,15
"Rowe, Abbie",dams:name,http://library.ucsd.edu/ark:/20775/bb44724901,http://library.ucsd.edu/dc/object/bb4403814s,1
Los Angeles Times,dams:name,http://library.ucsd.edu/ark:/20775/bb7680709v,http://library.ucsd.edu/dc/object/bb02057786,1
"Scripps Institution of Oceanography, Photo by Larry Ford",dams:name,http://library.ucsd.edu/ark:/20775/bb0513407j,http://library.ucsd.edu/dc/object/bb6417478m,2
U.S. Navy Electronics Laboratory,dams:name,http://library.ucsd.edu/ark:/20775/bb3687497g,http://library.ucsd.edu/dc/object/bb5222935p,4
"O'Neill, Paul V.",dams:name,http://library.ucsd.edu/ark:/20775/bb1980998r,http://library.ucsd.edu/dc/object/bb7065947w,2
"Mitchell, George T.",dams:name,http://library.ucsd.edu/ark:/20775/bb12984009,http://library.ucsd.edu/dc/object/bb98987006,10
"Villadolid, Deogracias Villamarin",dams:name,http://library.ucsd.edu/ark:/20775/bb9660248w,http://library.ucsd.edu/dc/object/bb3243392w,1
"Wylie, Fred H.",dams:name,http://library.ucsd.edu/ark:/20775/bb15714388,http://library.ucsd.edu/dc/object/bb9966999g,11
American Association for the Advancement of Science,dams:name,http://library.ucsd.edu/ark:/20775/bb4779659k,http://library.ucsd.edu/dc/object/bb6656396w,2
"Sumner, Francis Bertody, 1874-1945",dams:name,http://library.ucsd.edu/ark:/20775/bb8568088k,http://library.ucsd.edu/dc/object/bb0274080n,2
"Silverman, Maxwell",dams:name,http://library.ucsd.edu/ark:/20775/bb91824296,http://library.ucsd.edu/dc/object/bb8738272f,3
La Pine Rogers,dams:name,http://library.ucsd.edu/ark:/20775/bb7544189t,http://library.ucsd.edu/dc/object/bb1434502j,1
"Ebrahimi, Carolyn L.",dams:name,http://library.ucsd.edu/ark:/20775/bb4574880h,http://library.ucsd.edu/dc/object/bb3140953k,2
"Kobayaski, Y.",dams:name,http://library.ucsd.edu/ark:/20775/bb8124399c,http://library.ucsd.edu/dc/object/bb9728092f,1
